9.323100000000000000e+04,1.865000000000000000e+03,1.372000000000000000e+03,2.788000000000000000e+03
1.706200000000000000e+05,2.228000000000000000e+03,2.900000000000000000e+03,9.711000000000000000e+03
1.116990000000000000e+05,4.476000000000000000e+03,5.058000000000000000e+03,5.559000000000000000e+03
3.128200000000000000e+04,4.201000000000000000e+03,2.781000000000000000e+03,7.116000000000000000e+03
2.880900000000000000e+04,4.575000000000000000e+03,4.600000000000000000e+02,1.304500000000000000e+04
1.082700000000000000e+04,1.008300000000000000e+04,7.454000000000000000e+03,2.273600000000000000e+04
7.450000000000000000e+02,7.470000000000000000e+02,4.934200000000000000e+04,4.812000000000000000e+03
4.041400000000000000e+04,1.256000000000000000e+03,2.597500000000000000e+04,5.187000000000000000e+03
1.336450000000000000e+05,3.121000000000000000e+03,2.734700000000000000e+04,2.399000000000000000e+03
2.110340000000000000e+05,9.720000000000000000e+02,2.307500000000000000e+04,4.524000000000000000e+03
1.521130000000000000e+05,5.732000000000000000e+03,3.103300000000000000e+04,3.720000000000000000e+02
9.132000000000000000e+03,5.457000000000000000e+03,2.875600000000000000e+04,1.929000000000000000e+03
1.160500000000000000e+04,3.319000000000000000e+03,2.643500000000000000e+04,7.858000000000000000e+03
2.958700000000000000e+04,8.827000000000000000e+03,1.852100000000000000e+04,1.754900000000000000e+04
1.329000000000000000e+05,3.868000000000000000e+03,2.199500000000000000e+04,2.413000000000000000e+03
9.323100000000000000e+04,1.865000000000000000e+03,1.372000000000000000e+03,2.788000000000000000e+03
1.336450000000000000e+05,3.121000000000000000e+03,2.734700000000000000e+04,2.399000000000000000e+03
7.738900000000000000e+04,4.093000000000000000e+03,4.272000000000000000e+03,6.923000000000000000e+03
1.846800000000000000e+04,2.611000000000000000e+03,3.686000000000000000e+03,2.771000000000000000e+03
1.245130000000000000e+05,2.336000000000000000e+03,1.409000000000000000e+03,4.328000000000000000e+03
1.220400000000000000e+05,6.440000000000000000e+03,9.120000000000000000e+02,1.025700000000000000e+04
1.040580000000000000e+05,1.194800000000000000e+04,8.826000000000000000e+03,1.994800000000000000e+04
2.102890000000000000e+05,2.250000000000000000e+02,2.626700000000000000e+04,9.336000000000000000e+03
1.706200000000000000e+05,2.228000000000000000e+03,2.900000000000000000e+03,9.711000000000000000e+03
2.110340000000000000e+05,9.720000000000000000e+02,2.307500000000000000e+04,4.524000000000000000e+03
7.738900000000000000e+04,4.093000000000000000e+03,4.272000000000000000e+03,6.923000000000000000e+03
5.892100000000000000e+04,6.704000000000000000e+03,7.958000000000000000e+03,4.152000000000000000e+03
2.019020000000000000e+05,6.429000000000000000e+03,5.681000000000000000e+03,2.595000000000000000e+03
1.994290000000000000e+05,2.347000000000000000e+03,3.360000000000000000e+03,3.334000000000000000e+03
1.814470000000000000e+05,7.855000000000000000e+03,4.554000000000000000e+03,1.302500000000000000e+04
1.513680000000000000e+05,6.479000000000000000e+03,1.830900000000000000e+04,5.184000000000000000e+03
1.116990000000000000e+05,4.476000000000000000e+03,5.058000000000000000e+03,5.559000000000000000e+03
1.521130000000000000e+05,5.732000000000000000e+03,3.103300000000000000e+04,3.720000000000000000e+02
1.846800000000000000e+04,2.611000000000000000e+03,3.686000000000000000e+03,2.771000000000000000e+03
5.892100000000000000e+04,6.704000000000000000e+03,7.958000000000000000e+03,4.152000000000000000e+03
1.429810000000000000e+05,2.750000000000000000e+02,2.277000000000000000e+03,1.557000000000000000e+03
1.405080000000000000e+05,9.051000000000000000e+03,4.598000000000000000e+03,7.486000000000000000e+03
1.225260000000000000e+05,1.455900000000000000e+04,1.251200000000000000e+04,1.717700000000000000e+04
8.387000000000000000e+03,6.204000000000000000e+03,2.058600000000000000e+04,6.741000000000000000e+03
3.128200000000000000e+04,4.201000000000000000e+03,2.781000000000000000e+03,7.116000000000000000e+03
9.132000000000000000e+03,5.457000000000000000e+03,2.875600000000000000e+04,1.929000000000000000e+03
1.245130000000000000e+05,2.336000000000000000e+03,1.409000000000000000e+03,4.328000000000000000e+03
2.019020000000000000e+05,6.429000000000000000e+03,5.681000000000000000e+03,2.595000000000000000e+03
1.429810000000000000e+05,2.750000000000000000e+02,2.277000000000000000e+03,1.557000000000000000e+03
2.473000000000000000e+03,8.776000000000000000e+03,2.321000000000000000e+03,5.929000000000000000e+03
2.045500000000000000e+04,1.428400000000000000e+04,1.023500000000000000e+04,1.562000000000000000e+04
1.086000000000000000e+04,2.572000000000000000e+03,2.290700000000000000e+04,1.267000000000000000e+04
2.880900000000000000e+04,4.575000000000000000e+03,4.600000000000000000e+02,1.304500000000000000e+04
1.160500000000000000e+04,3.319000000000000000e+03,2.643500000000000000e+04,7.858000000000000000e+03
1.220400000000000000e+05,6.440000000000000000e+03,9.120000000000000000e+02,1.025700000000000000e+04
1.994290000000000000e+05,2.347000000000000000e+03,3.360000000000000000e+03,3.334000000000000000e+03
1.405080000000000000e+05,9.051000000000000000e+03,4.598000000000000000e+03,7.486000000000000000e+03
2.473000000000000000e+03,8.776000000000000000e+03,2.321000000000000000e+03,5.929000000000000000e+03
1.798200000000000000e+04,5.508000000000000000e+03,7.914000000000000000e+03,9.691000000000000000e+03
2.884200000000000000e+04,8.080000000000000000e+03,3.082100000000000000e+04,2.236100000000000000e+04
1.082700000000000000e+04,1.008300000000000000e+04,7.454000000000000000e+03,2.273600000000000000e+04
2.958700000000000000e+04,8.827000000000000000e+03,1.852100000000000000e+04,1.754900000000000000e+04
1.040580000000000000e+05,1.194800000000000000e+04,8.826000000000000000e+03,1.994800000000000000e+04
1.814470000000000000e+05,7.855000000000000000e+03,4.554000000000000000e+03,1.302500000000000000e+04
1.225260000000000000e+05,1.455900000000000000e+04,1.251200000000000000e+04,1.717700000000000000e+04
2.045500000000000000e+04,1.428400000000000000e+04,1.023500000000000000e+04,1.562000000000000000e+04
1.798200000000000000e+04,5.508000000000000000e+03,7.914000000000000000e+03,9.691000000000000000e+03
1.044800000000000000e+04,3.168000000000000000e+03,2.150000000000000000e+03,2.543000000000000000e+03
2.897200000000000000e+04,1.030000000000000000e+03,1.292200000000000000e+04,4.860000000000000000e+02
6.182310000000000000e+05,2.450000000000000000e+02,7.091900000000000000e+04,1.161700000000000000e+04
4.027100000000000000e+04,6.975000000000000000e+03,1.751000000000000000e+03,8.250000000000000000e+02
1.860550000000000000e+05,1.150100000000000000e+04,3.830000000000000000e+02,5.848000000000000000e+03
1.044800000000000000e+04,3.168000000000000000e+03,2.150000000000000000e+03,2.543000000000000000e+03
1.852400000000000000e+04,4.198000000000000000e+03,1.507200000000000000e+04,3.029000000000000000e+03
6.077830000000000000e+05,2.923000000000000000e+03,7.306900000000000000e+04,9.074000000000000000e+03
5.071900000000000000e+04,3.807000000000000000e+03,3.990000000000000000e+02,1.718000000000000000e+03
1.756070000000000000e+05,8.333000000000000000e+03,2.533000000000000000e+03,8.391000000000000000e+03
2.897200000000000000e+04,1.030000000000000000e+03,1.292200000000000000e+04,4.860000000000000000e+02
1.852400000000000000e+04,4.198000000000000000e+03,1.507200000000000000e+04,3.029000000000000000e+03
5.892590000000000000e+05,1.275000000000000000e+03,5.799700000000000000e+04,1.210300000000000000e+04
6.924300000000000000e+04,8.005000000000000000e+03,1.467300000000000000e+04,1.311000000000000000e+03
1.570830000000000000e+05,1.253100000000000000e+04,1.253900000000000000e+04,5.362000000000000000e+03
6.182310000000000000e+05,2.450000000000000000e+02,7.091900000000000000e+04,1.161700000000000000e+04
6.077830000000000000e+05,2.923000000000000000e+03,7.306900000000000000e+04,9.074000000000000000e+03
5.892590000000000000e+05,1.275000000000000000e+03,5.799700000000000000e+04,1.210300000000000000e+04
6.585020000000000000e+05,6.730000000000000000e+03,7.267000000000000000e+04,1.079200000000000000e+04
4.321760000000000000e+05,1.125600000000000000e+04,7.053600000000000000e+04,1.746500000000000000e+04
4.027100000000000000e+04,6.975000000000000000e+03,1.751000000000000000e+03,8.250000000000000000e+02
5.071900000000000000e+04,3.807000000000000000e+03,3.990000000000000000e+02,1.718000000000000000e+03
6.924300000000000000e+04,8.005000000000000000e+03,1.467300000000000000e+04,1.311000000000000000e+03
6.585020000000000000e+05,6.730000000000000000e+03,7.267000000000000000e+04,1.079200000000000000e+04
2.263260000000000000e+05,4.526000000000000000e+03,2.134000000000000000e+03,6.673000000000000000e+03
1.860550000000000000e+05,1.150100000000000000e+04,3.830000000000000000e+02,5.848000000000000000e+03
1.756070000000000000e+05,8.333000000000000000e+03,2.533000000000000000e+03,8.391000000000000000e+03
1.570830000000000000e+05,1.253100000000000000e+04,1.253900000000000000e+04,5.362000000000000000e+03
4.321760000000000000e+05,1.125600000000000000e+04,7.053600000000000000e+04,1.746500000000000000e+04
2.263260000000000000e+05,4.526000000000000000e+03,2.134000000000000000e+03,6.673000000000000000e+03
2.746600000000000000e+04,5.180000000000000000e+03,8.158000000000000000e+03,2.411000000000000000e+03
1.318300000000000000e+04,1.652000000000000000e+03,1.732300000000000000e+04,1.158000000000000000e+03
4.836300000000000000e+04,3.436000000000000000e+03,9.800000000000000000e+02,1.832000000000000000e+03
1.356490000000000000e+05,5.243000000000000000e+03,1.927700000000000000e+04,4.700000000000000000e+03
7.618600000000000000e+04,1.690000000000000000e+03,3.789300000000000000e+04,1.046000000000000000e+03
4.197400000000000000e+04,6.245000000000000000e+03,1.449800000000000000e+04,9.252000000000000000e+03
9.358600000000000000e+04,1.466600000000000000e+04,1.004800000000000000e+04,1.340900000000000000e+04
2.175480000000000000e+05,1.367000000000000000e+04,3.275000000000000000e+03,1.616200000000000000e+04
2.746600000000000000e+04,5.180000000000000000e+03,8.158000000000000000e+03,2.411000000000000000e+03
1.428300000000000000e+04,6.832000000000000000e+03,9.165000000000000000e+03,3.569000000000000000e+03
2.089700000000000000e+04,8.616000000000000000e+03,9.138000000000000000e+03,5.790000000000000000e+02
1.081830000000000000e+05,6.300000000000000000e+01,2.743500000000000000e+04,2.289000000000000000e+03
4.872000000000000000e+04,6.870000000000000000e+03,4.605100000000000000e+04,3.457000000000000000e+03
1.450800000000000000e+04,1.065000000000000000e+03,6.340000000000000000e+03,6.841000000000000000e+03
6.612000000000000000e+04,9.486000000000000000e+03,1.820600000000000000e+04,1.099800000000000000e+04
1.900820000000000000e+05,8.490000000000000000e+03,1.143300000000000000e+04,1.375100000000000000e+04
1.318300000000000000e+04,1.652000000000000000e+03,1.732300000000000000e+04,1.158000000000000000e+03
1.428300000000000000e+04,6.832000000000000000e+03,9.165000000000000000e+03,3.569000000000000000e+03
3.518000000000000000e+04,1.784000000000000000e+03,1.830300000000000000e+04,2.990000000000000000e+03
1.224660000000000000e+05,6.895000000000000000e+03,3.660000000000000000e+04,5.858000000000000000e+03
6.300300000000000000e+04,3.800000000000000000e+01,5.521600000000000000e+04,1.120000000000000000e+02
2.879100000000000000e+04,7.897000000000000000e+03,2.825000000000000000e+03,1.041000000000000000e+04
8.040300000000000000e+04,1.631800000000000000e+04,2.737100000000000000e+04,1.456700000000000000e+04
2.043650000000000000e+05,1.532200000000000000e+04,2.059800000000000000e+04,1.732000000000000000e+04
4.836300000000000000e+04,3.436000000000000000e+03,9.800000000000000000e+02,1.832000000000000000e+03
2.089700000000000000e+04,8.616000000000000000e+03,9.138000000000000000e+03,5.790000000000000000e+02
3.518000000000000000e+04,1.784000000000000000e+03,1.830300000000000000e+04,2.990000000000000000e+03
8.728600000000000000e+04,8.679000000000000000e+03,1.829700000000000000e+04,2.868000000000000000e+03
2.782300000000000000e+04,1.746000000000000000e+03,3.691300000000000000e+04,2.878000000000000000e+03
6.389000000000000000e+03,9.681000000000000000e+03,1.547800000000000000e+04,7.420000000000000000e+03
4.522300000000000000e+04,1.810200000000000000e+04,9.068000000000000000e+03,1.157700000000000000e+04
1.691850000000000000e+05,1.710600000000000000e+04,2.295000000000000000e+03,1.433000000000000000e+04
1.356490000000000000e+05,5.243000000000000000e+03,1.927700000000000000e+04,4.700000000000000000e+03
1.081830000000000000e+05,6.300000000000000000e+01,2.743500000000000000e+04,2.289000000000000000e+03
1.224660000000000000e+05,6.895000000000000000e+03,3.660000000000000000e+04,5.858000000000000000e+03
8.728600000000000000e+04,8.679000000000000000e+03,1.829700000000000000e+04,2.868000000000000000e+03
5.946300000000000000e+04,6.933000000000000000e+03,1.861600000000000000e+04,5.746000000000000000e+03
9.367500000000000000e+04,1.002000000000000000e+03,3.377500000000000000e+04,4.552000000000000000e+03
4.206300000000000000e+04,9.423000000000000000e+03,9.229000000000000000e+03,8.709000000000000000e+03
8.189900000000000000e+04,8.427000000000000000e+03,1.600200000000000000e+04,1.146200000000000000e+04
7.618600000000000000e+04,1.690000000000000000e+03,3.789300000000000000e+04,1.046000000000000000e+03
4.872000000000000000e+04,6.870000000000000000e+03,4.605100000000000000e+04,3.457000000000000000e+03
6.300300000000000000e+04,3.800000000000000000e+01,5.521600000000000000e+04,1.120000000000000000e+02
2.782300000000000000e+04,1.746000000000000000e+03,3.691300000000000000e+04,2.878000000000000000e+03
5.946300000000000000e+04,6.933000000000000000e+03,1.861600000000000000e+04,5.746000000000000000e+03
3.421200000000000000e+04,7.935000000000000000e+03,5.239100000000000000e+04,1.029800000000000000e+04
1.740000000000000000e+04,1.635600000000000000e+04,2.784500000000000000e+04,1.445500000000000000e+04
1.413620000000000000e+05,1.536000000000000000e+04,3.461800000000000000e+04,1.720800000000000000e+04
4.197400000000000000e+04,6.245000000000000000e+03,1.449800000000000000e+04,9.252000000000000000e+03
1.450800000000000000e+04,1.065000000000000000e+03,6.340000000000000000e+03,6.841000000000000000e+03
2.879100000000000000e+04,7.897000000000000000e+03,2.825000000000000000e+03,1.041000000000000000e+04
6.389000000000000000e+03,9.681000000000000000e+03,1.547800000000000000e+04,7.420000000000000000e+03
9.367500000000000000e+04,1.002000000000000000e+03,3.377500000000000000e+04,4.552000000000000000e+03
3.421200000000000000e+04,7.935000000000000000e+03,5.239100000000000000e+04,1.029800000000000000e+04
5.161200000000000000e+04,8.421000000000000000e+03,2.454600000000000000e+04,4.157000000000000000e+03
1.755740000000000000e+05,7.425000000000000000e+03,1.777300000000000000e+04,6.910000000000000000e+03
9.358600000000000000e+04,1.466600000000000000e+04,1.004800000000000000e+04,1.340900000000000000e+04
6.612000000000000000e+04,9.486000000000000000e+03,1.820600000000000000e+04,1.099800000000000000e+04
8.040300000000000000e+04,1.631800000000000000e+04,2.737100000000000000e+04,1.456700000000000000e+04
4.522300000000000000e+04,1.810200000000000000e+04,9.068000000000000000e+03,1.157700000000000000e+04
4.206300000000000000e+04,9.423000000000000000e+03,9.229000000000000000e+03,8.709000000000000000e+03
1.740000000000000000e+04,1.635600000000000000e+04,2.784500000000000000e+04,1.445500000000000000e+04
5.161200000000000000e+04,8.421000000000000000e+03,2.454600000000000000e+04,4.157000000000000000e+03
1.239620000000000000e+05,9.960000000000000000e+02,6.773000000000000000e+03,2.753000000000000000e+03
2.175480000000000000e+05,1.367000000000000000e+04,3.275000000000000000e+03,1.616200000000000000e+04
1.900820000000000000e+05,8.490000000000000000e+03,1.143300000000000000e+04,1.375100000000000000e+04
2.043650000000000000e+05,1.532200000000000000e+04,2.059800000000000000e+04,1.732000000000000000e+04
1.691850000000000000e+05,1.710600000000000000e+04,2.295000000000000000e+03,1.433000000000000000e+04
8.189900000000000000e+04,8.427000000000000000e+03,1.600200000000000000e+04,1.146200000000000000e+04
1.413620000000000000e+05,1.536000000000000000e+04,3.461800000000000000e+04,1.720800000000000000e+04
1.755740000000000000e+05,7.425000000000000000e+03,1.777300000000000000e+04,6.910000000000000000e+03
1.239620000000000000e+05,9.960000000000000000e+02,6.773000000000000000e+03,2.753000000000000000e+03
1.319500000000000000e+04,1.581400000000000000e+04,7.394000000000000000e+03,4.411000000000000000e+03
7.525700000000000000e+04,6.694900000000000000e+04,1.060300000000000000e+04,3.877000000000000000e+03
5.295800000000000000e+04,1.654600000000000000e+04,2.144000000000000000e+03,7.170000000000000000e+03
6.999200000000000000e+04,9.030800000000000000e+04,3.026000000000000000e+03,5.427000000000000000e+03
6.965000000000000000e+03,8.715000000000000000e+03,6.582000000000000000e+03,4.003000000000000000e+03
7.326600000000000000e+04,8.076800000000000000e+04,1.090100000000000000e+04,1.006100000000000000e+04
8.507700000000000000e+04,8.838500000000000000e+04,1.653400000000000000e+04,1.755000000000000000e+04
1.319500000000000000e+04,1.581400000000000000e+04,7.394000000000000000e+03,4.411000000000000000e+03
6.206200000000000000e+04,8.276300000000000000e+04,1.799700000000000000e+04,8.288000000000000000e+03
3.976300000000000000e+04,3.236000000000000000e+04,5.250000000000000000e+03,1.158100000000000000e+04
5.679700000000000000e+04,1.061220000000000000e+05,1.042000000000000000e+04,9.838000000000000000e+03
2.016000000000000000e+04,7.099000000000000000e+03,1.397600000000000000e+04,8.414000000000000000e+03
6.007100000000000000e+04,9.658200000000000000e+04,1.829500000000000000e+04,1.447200000000000000e+04
7.188200000000000000e+04,1.041990000000000000e+05,2.392800000000000000e+04,2.196100000000000000e+04
7.525700000000000000e+04,6.694900000000000000e+04,1.060300000000000000e+04,3.877000000000000000e+03
6.206200000000000000e+04,8.276300000000000000e+04,1.799700000000000000e+04,8.288000000000000000e+03
2.229900000000000000e+04,5.040300000000000000e+04,1.274700000000000000e+04,3.293000000000000000e+03
5.265000000000000000e+03,2.335900000000000000e+04,7.577000000000000000e+03,1.550000000000000000e+03
8.222200000000000000e+04,7.566400000000000000e+04,4.021000000000000000e+03,1.260000000000000000e+02
1.991000000000000000e+03,1.381900000000000000e+04,2.980000000000000000e+02,6.184000000000000000e+03
9.820000000000000000e+03,2.143600000000000000e+04,5.931000000000000000e+03,1.367300000000000000e+04
5.295800000000000000e+04,1.654600000000000000e+04,2.144000000000000000e+03,7.170000000000000000e+03
3.976300000000000000e+04,3.236000000000000000e+04,5.250000000000000000e+03,1.158100000000000000e+04
2.229900000000000000e+04,5.040300000000000000e+04,1.274700000000000000e+04,3.293000000000000000e+03
1.703400000000000000e+04,7.376200000000000000e+04,5.170000000000000000e+03,1.743000000000000000e+03
5.992300000000000000e+04,2.526100000000000000e+04,8.726000000000000000e+03,3.167000000000000000e+03
2.030800000000000000e+04,6.422200000000000000e+04,1.304500000000000000e+04,2.891000000000000000e+03
3.211900000000000000e+04,7.183900000000000000e+04,1.867800000000000000e+04,1.038000000000000000e+04
6.999200000000000000e+04,9.030800000000000000e+04,3.026000000000000000e+03,5.427000000000000000e+03
5.679700000000000000e+04,1.061220000000000000e+05,1.042000000000000000e+04,9.838000000000000000e+03
5.265000000000000000e+03,2.335900000000000000e+04,7.577000000000000000e+03,1.550000000000000000e+03
1.703400000000000000e+04,7.376200000000000000e+04,5.170000000000000000e+03,1.743000000000000000e+03
7.695700000000000000e+04,9.902300000000000000e+04,3.556000000000000000e+03,1.424000000000000000e+03
3.274000000000000000e+03,9.540000000000000000e+03,7.875000000000000000e+03,4.634000000000000000e+03
1.508500000000000000e+04,1.923000000000000000e+03,1.350800000000000000e+04,1.212300000000000000e+04
6.965000000000000000e+03,8.715000000000000000e+03,6.582000000000000000e+03,4.003000000000000000e+03
2.016000000000000000e+04,7.099000000000000000e+03,1.397600000000000000e+04,8.414000000000000000e+03
8.222200000000000000e+04,7.566400000000000000e+04,4.021000000000000000e+03,1.260000000000000000e+02
5.992300000000000000e+04,2.526100000000000000e+04,8.726000000000000000e+03,3.167000000000000000e+03
7.695700000000000000e+04,9.902300000000000000e+04,3.556000000000000000e+03,1.424000000000000000e+03
8.023100000000000000e+04,8.948300000000000000e+04,4.319000000000000000e+03,6.058000000000000000e+03
9.204200000000000000e+04,9.710000000000000000e+04,9.952000000000000000e+03,1.354700000000000000e+04
7.326600000000000000e+04,8.076800000000000000e+04,1.090100000000000000e+04,1.006100000000000000e+04
6.007100000000000000e+04,9.658200000000000000e+04,1.829500000000000000e+04,1.447200000000000000e+04
1.991000000000000000e+03,1.381900000000000000e+04,2.980000000000000000e+02,6.184000000000000000e+03
2.030800000000000000e+04,6.422200000000000000e+04,1.304500000000000000e+04,2.891000000000000000e+03
3.274000000000000000e+03,9.540000000000000000e+03,7.875000000000000000e+03,4.634000000000000000e+03
8.023100000000000000e+04,8.948300000000000000e+04,4.319000000000000000e+03,6.058000000000000000e+03
1.181100000000000000e+04,7.617000000000000000e+03,5.633000000000000000e+03,7.489000000000000000e+03
8.507700000000000000e+04,8.838500000000000000e+04,1.653400000000000000e+04,1.755000000000000000e+04
7.188200000000000000e+04,1.041990000000000000e+05,2.392800000000000000e+04,2.196100000000000000e+04
9.820000000000000000e+03,2.143600000000000000e+04,5.931000000000000000e+03,1.367300000000000000e+04
3.211900000000000000e+04,7.183900000000000000e+04,1.867800000000000000e+04,1.038000000000000000e+04
1.508500000000000000e+04,1.923000000000000000e+03,1.350800000000000000e+04,1.212300000000000000e+04
9.204200000000000000e+04,9.710000000000000000e+04,9.952000000000000000e+03,1.354700000000000000e+04
1.181100000000000000e+04,7.617000000000000000e+03,5.633000000000000000e+03,7.489000000000000000e+03
7.138800000000000000e+04,5.849000000000000000e+03,3.081000000000000000e+03,3.761000000000000000e+03
3.556800000000000000e+04,1.490100000000000000e+04,1.078700000000000000e+04,6.455000000000000000e+03
9.342000000000000000e+03,1.039200000000000000e+04,1.771800000000000000e+04,6.887000000000000000e+03
2.759500000000000000e+04,2.180000000000000000e+03,2.072000000000000000e+03,8.225000000000000000e+03
1.061610000000000000e+05,9.187000000000000000e+03,1.082900000000000000e+04,8.735000000000000000e+03
